label_x,label_y,label_z,label_w,loss_x,loss_y,loss_z,loss_w
7.889850616455078,3.9044134616851807,-2.660080671310425,9.196206631412995,1.7346339225769043,2.620908498764038,0.21859169006347656,0.22468948364257812
0.6931251883506775,-3.2300732135772705,2.7529850006103516,4.300316488978589,1.6280570030212402,0.8795604705810547,1.7750368118286133,1.304661750793457
-17.14508628845215,8.950526237487793,-1.622050404548645,19.408682368500024,4.393301963806152,0.8184442520141602,1.0621627569198608,4.048220634460449
1.0857853889465332,-3.7603776454925537,4.276739597320557,5.797402136376214,0.6039072275161743,0.9059891700744629,0.9156525135040283,1.075167179107666
-3.7657742500305176,6.995235443115234,-3.325481414794922,8.612386501252422,2.571901798248291,5.482738494873047,1.7498173713684082,6.274675369262695
-1.1895183324813843,2.344407796859741,2.1521224975585938,3.3974745070101524,0.2566624879837036,1.6665209531784058,0.876737117767334,1.3535621166229248
3.1232833862304688,-8.61318588256836,5.584571838378906,10.729832840095549,0.8516712188720703,0.4697704315185547,0.05680513381958008,0.5661439895629883
4.387678623199463,-3.8383920192718506,-9.968568801879883,11.548044897380002,2.8431529998779297,0.8865835666656494,2.4985618591308594,3.6190147399902344
-4.541820049285889,0.129261314868927,-7.775206089019775,9.005479863635646,0.10234737396240234,0.020011261105537415,0.6631913185119629,0.6202573776245117
-7.292844772338867,-5.99610710144043,7.541996002197266,12.083897920064297,1.1476564407348633,0.5884556770324707,1.636103630065918,2.0170249938964844
13.50848388671875,5.761778831481934,-8.729351043701172,17.084460830380927,5.773927211761475,1.891613245010376,0.3139324188232422,5.017115592956543
-0.2555425465106964,-0.39628681540489197,0.22961550951004028,0.5244697468381544,0.27310654520988464,0.3577171564102173,0.22656923532485962,0.4819798469543457
1.1261104345321655,-4.855041027069092,-2.4092984199523926,5.535726416801269,1.0745283365249634,1.1721220016479492,0.04345560073852539,1.1105084419250488
-5.612879753112793,5.208577632904053,16.49239158630371,18.183307738606675,2.7853593826293945,4.492869853973389,5.819446563720703,1.4931831359863281
-17.96179962158203,5.504719257354736,3.8993325233459473,19.18679165144032,7.640791893005371,0.8939871788024902,3.706573486328125,5.5621137619018555
2.815716505050659,0.36363568902015686,-7.29631233215332,7.829218607209565,0.22105073928833008,1.3301019668579102,3.454374313354492,3.3590917587280273
-7.53937292098999,10.063941955566406,11.377037048339844,16.9576544287842,1.5978989601135254,0.6411819458007812,4.66559362411499,1.3649358749389648
-1.1975914239883423,-7.844139099121094,-9.469121932983398,12.35431153917036,1.367089033126831,2.2661619186401367,1.4055204391479492,0.13136577606201172
-9.269326210021973,-13.288509368896484,-9.558897972106934,18.811629915459214,0.21714115142822266,2.9847793579101562,2.041201114654541,2.9158544540405273
-4.937501430511475,-12.906210899353027,3.2896335124969482,14.20460801294512,1.725379228591919,2.4132633209228516,2.8030221462249756,1.6531085968017578
-9.445144653320312,-9.102584838867188,7.656929016113281,15.188692182960242,2.27911376953125,0.10856819152832031,2.1329946517944336,2.536802291870117
7.381275653839111,11.110695838928223,4.567111492156982,14.099265927165403,1.0440998077392578,3.2235870361328125,0.05078268051147461,2.21112060546875
10.264564514160156,6.821288585662842,-9.998893737792969,15.870385584916503,0.19934368133544922,0.34594154357910156,3.3342838287353516,1.8760833740234375
-11.634710311889648,-5.205117225646973,-7.823063373565674,14.95526829987155,1.967041015625,1.4579248428344727,3.4962716102600098,3.72021484375
-1.619630217552185,-0.7600355744361877,-0.5712143778800964,1.8780686839180376,1.8247593641281128,0.8149879574775696,0.6289730072021484,1.657991886138916
6.740379333496094,-0.1387016326189041,-2.0064430236816406,7.034043311609128,0.976747989654541,2.272942304611206,0.7235734462738037,0.7554936408996582
9.30267333984375,9.965277671813965,-1.5056087970733643,13.715441961308368,1.3550620079040527,2.101304054260254,1.325845718383789,1.0081462860107422
13.320302963256836,-9.992642402648926,-8.47615909576416,18.6849845126206,0.9638290405273438,2.448605537414551,1.6524229049682617,2.6800365447998047
4.082283020019531,2.3498754501342773,-8.359554290771484,9.595264312515809,2.1919336318969727,2.5308327674865723,0.3356199264526367,1.6994524002075195
-0.01639324426651001,0.3915339708328247,0.6030282974243164,0.7191736342971498,0.11444385349750519,0.32745715975761414,0.36671945452690125,0.4415658712387085
3.887517213821411,1.4832216501235962,-1.3377479314804077,4.370618500776893,1.8333168029785156,0.8295236825942993,0.07717490196228027,1.030322551727295
-2.3720951080322266,6.595089912414551,-1.5444390773773193,7.176861306874524,1.096785068511963,0.7213616371154785,0.4745054244995117,1.071793556213379
-1.5062700510025024,-6.343158721923828,0.44992339611053467,6.535054942418851,0.38453710079193115,0.6590580940246582,1.0463882684707642,0.5512242317199707
